Date, Open, High, Low, Close
10-13-08,944.62,1006.93,912.75,1003.35
10-10-2008,866.33,936.36,839.8,899.22
10-09-2008,998.22,1005.25,909.19,909.92
10-08-2008,966.16,1021.06,970.97,984.94
10-07-2008,1068.33,1072.91,996.23,996.23
10-06-2008,1065.59,1097.56,1007.97,1056.89
10-03-2008,1128.35,1153.82,1098.14,1099.23
10-02-2008,1150.85,1160.64,1111.43,1114.28
10-01-2008,1154.7,1167.03,1140.77,1161.06
09-30-08,1135,1168.03,1113.78,1166.36
09-29-08,1188.46,1209.07,1106.39,1106.39
09-26-08,1187.54,1215.77,1187.54,1213.01
09-25-08,1187.87,1220.03,1187.87,1209.18
09-24-08,1187.46,1197.41,1179.79,1185.87
09-23-08,1210.44,1221.15,1187.06,1188.22
09-22-08,1245.87,1255.37,1205.61,1207.09
09-19-08,1265.12,1265.12,1213.11,1255.08
09-18-08,1178.2,1211.14,1133.5,1206.51
09-17-08,1189.89,1210.34,1155.88,1156.39
09-16-08,1169.28,1214.84,1169.28,1213.59
09-15-08,1213.16,1250.92,1192.7,1192.7
09-12-2008,1238.77,1255.09,1233.81,1251.7
09-11-2008,1214.94,1249.98,1211.54,1249.05
09-10-2008,1235.97,1243.9,1221.6,1232.04
09-09-2008,1265.41,1268.66,1224.51,1224.51
09-08-2008,1274.42,1274.42,1247.12,1267.79
09-05-2008,1228.92,1244.94,1217.23,1242.31
09-04-2008,1266.06,1271.8,1232.83,1236.83
09-03-2008,1275.03,1280.6,1265.59,1274.98
09-02-2008,1298.33,1303.04,1272.2,1277.58
08-29-08,1293.82,1297.59,1282.74,1282.83
08-28-08,1288,1300.68,1283.79,1300.68
08-27-08,1272.58,1285.05,1270.03,1281.66
08-26-08,1267.15,1275.65,1263.21,1271.51
08-25-08,1284.71,1290.47,1264.87,1266.84
08-22-08,1282.92,1293.09,1277.59,1292.2
08-21-08,1266.14,1281.4,1265.22,1277.72
08-20-08,1271.44,1276.01,1261.16,1274.54
08-19-08,1270.18,1276.65,1263.11,1266.69
08-18-08,1299.98,1300.22,1274.51,1278.6
08-15-08,1294.49,1302.05,1290.74,1298.2
08-14-08,1274.99,1300.11,1276.84,1292.93
08-13-08,1285.22,1294.03,1274.86,1285.83
08-12-2008,1300.68,1304.79,1285.64,1289.59
08-11-2008,1293.73,1313.15,1291.41,1305.32
08-08-2008,1263.68,1297.85,1262.11,1296.32
08-07-2008,1279.57,1286.51,1264.29,1266.07
08-06-2008,1279.88,1291.67,1276,1289.19
08-05-2008,1254.87,1284.88,1254.67,1284.88
08-04-2008,1258.07,1260.49,1247.45,1249.01
08-01-2008,1270.52,1270.52,1254.54,1260.31
07-31-08,1271.66,1284.93,1265.97,1267.38
07-30-08,1269.56,1284.33,1264.52,1284.26
07-29-08,1240.1,1263.2,1236.38,1263.2
07-28-08,1254.67,1260.09,1234.37,1234.37
07-25-08,1259.73,1263.33,1251.75,1257.76
07-24-08,1282.95,1283.22,1251.48,1252.54
07-23-08,1280.28,1291.17,1276.06,1282.19
07-22-08,1251.45,1277.42,1248.83,1277
07-21-08,1264.67,1267.74,1255.7,1260
07-18-08,1262.23,1262.23,1251.81,1260.68
07-17-08,1251.39,1262.31,1241.49,1260.32
07-16-08,1214.5,1245.52,1211.39,1245.36
07-15-08,1215.52,1234.35,1200.44,1214.91
07-14-08,1253.5,1253.5,1225.01,1228.3
07-11-2008,1238.55,1257.27,1225.35,1239.49
07-10-2008,1245.71,1257.65,1236.76,1253.39
07-09-2008,1274.69,1277.36,1244.69,1244.69
07-08-2008,1250.67,1274.17,1242.84,1273.7
07-07-2008,1265.67,1273.95,1240.68,1252.31
07-03-2008,1269.93,1271.48,1252.01,1262.9
07-02-2008,1290.11,1292.17,1261.51,1261.52
07-01-2008,1266.79,1285.31,1260.68,1284.91
06-30-08,1280.33,1290.31,1274.86,1280
06-27-08,1284.44,1289.45,1272,1278.38
06-26-08,1307.49,1316.29,1283.15,1283.15
06-25-08,1319.24,1335.63,1314.54,1321.97
06-24-08,1311.62,1326.02,1304.42,1314.29
06-23-08,1322.35,1323.78,1315.31,1318
06-20-08,1339.28,1341.02,1314.46,1317.93
06-19-08,1336.69,1347.66,1330.5,1342.83
06-18-08,1341.49,1349.59,1333.4,1337.81
06-17-08,1365.56,1366.59,1350.54,1350.93
06-16-08,1351.74,1364.7,1352.07,1360.14
06-13-08,1347.73,1360.03,1341.71,1360.03
06-12-2008,1342.56,1353.03,1331.29,1339.87
06-11-2008,1355.25,1357.09,1335.47,1335.49
06-10-2008,1351.93,1366.84,1351.56,1358.44
06-09-2008,1366.18,1370.63,1350.62,1361.76
06-06-2008,1419.93,1400.06,1359.9,1360.68
06-05-2008,1382.33,1404.05,1377.48,1404.05
06-04-2008,1373.97,1388.18,1371.74,1377.2
06-03-2008,1389.88,1393.12,1370.12,1377.65
06-02-2008,1395.74,1399.62,1377.79,1385.67
05-30-08,1401.86,1404.46,1398.08,1400.38
05-29-08,1387.5,1406.32,1388.59,1398.26
05-28-08,1388.38,1391.25,1378.16,1390.84
05-27-08,1374.98,1387.4,1373.07,1385.35
05-23-08,1389.24,1392.2,1373.72,1375.93
05-22-08,1390.83,1399.07,1390.23,1394.35
05-21-08,1416.16,1419.12,1388.81,1390.71
05-20-08,1419.93,1424.49,1409.09,1413.4
05-19-08,1425.74,1440.24,1421.63,1426.63
05-16-08,1425.7,1425.82,1414.35,1425.35
05-15-08,1408.36,1424.4,1406.87,1423.57
05-14-08,1409.45,1420.19,1405.65,1408.66
05-13-08,1407.07,1406.3,1396.26,1403.04
05-12-2008,1390.4,1404.06,1386.2,1403.58
05-09-2008,1385.11,1394.9,1384.11,1388.28
05-08-2008,1397.75,1402.35,1389.39,1397.68
05-07-2008,1417.53,1419.54,1391.16,1392.57
05-06-2008,1401.49,1421.57,1397.1,1418.26
05-05-2008,1410.83,1415.7,1404.37,1407.49
05-02-2008,1409.16,1422.72,1406.25,1413.9
05-01-2008,1384.23,1410.07,1383.07,1409.34
04-30-08,1393.89,1404.57,1384.25,1385.59
04-29-08,1393.18,1397,1386.7,1390.94
04-28-08,1398.44,1402.9,1394.4,1396.37
04-25-08,1395.18,1399.11,1379.98,1397.84
04-24-08,1382.14,1397.72,1371.09,1388.82
04-23-08,1379.71,1387.87,1372.24,1379.93
04-22-08,1382.47,1386.43,1369.84,1375.94
04-21-08,1382.69,1390.23,1379.25,1388.17
04-18-08,1391.12,1395.9,1369,1390.33
04-17-08,1360.18,1368.6,1357.25,1365.56
04-16-08,1346.43,1365.49,1337.02,1364.71
04-15-08,1337.59,1337.72,1324.35,1334.43
04-14-08,1331.83,1335.64,1326.16,1328.32
04-11-2008,1343.58,1357.98,1331.21,1332.83
04-10-2008,1355.21,1367.24,1350.11,1360.55
04-09-2008,1365.43,1368.39,1349.97,1354.49
04-08-2008,1362.61,1370.16,1360.62,1365.54
04-07-2008,1381.19,1386.74,1369.02,1372.54
04-04-2008,1370.56,1380.91,1362.83,1370.4
04-03-2008,1359.71,1375.66,1358.68,1369.31
04-02-2008,1373.15,1377.95,1361.55,1367.53
04-01-2008,1340.94,1370.18,1326.41,1370.18
03-31-08,1314.42,1328.52,1312.81,1322.7
03-28-08,1327.02,1334.87,1312.95,1315.22
03-27-08,1345.62,1345.62,1325.66,1325.76
03-26-08,1343.93,1352.45,1336.41,1341.13
03-25-08,1351.42,1357.47,1341.21,1352.99
03-24-08,1333.66,1359.68,1330.29,1349.88
03-20-08,1299.67,1330.67,1295.22,1329.51
03-19-08,1334.63,1341.51,1298.42,1298.42
03-18-08,1302.22,1330.74,1277.16,1330.74
03-17-08,1283.21,1287.5,1256.98,1276.6
03-14-08,1319.78,1321.47,1274.86,1288.14
03-13-08,1291.34,1321.68,1282.11,1315.48
03-12-2008,1322.23,1333.26,1307.86,1308.77
03-11-2008,1301.4,1320.65,1274.4,1320.65
03-10-2008,1293.68,1295.01,1272.66,1273.37
03-07-2008,1294.66,1313.24,1282.43,1293.37
03-06-2008,1329.23,1332.2,1303.42,1304.34
03-05-2008,1330.32,1344.19,1320.22,1333.7
03-04-2008,1320.75,1331.03,1307.39,1326.75
03-03-2008,1329.68,1335.13,1320.04,1331.34
02-29-08,1354.12,1364.07,1325.42,1330.63
02-28-08,1378.16,1378.16,1363.16,1367.68
02-27-08,1378.95,1388.34,1372,1380.02
02-26-08,1371.76,1387.34,1363.29,1381.29
02-25-08,1352.75,1374.36,1346.03,1371.8
02-22-08,1344.22,1354.3,1327.04,1353.11
02-21-08,1364.3,1367.94,1339.34,1342.53
02-20-08,1338.56,1363.71,1336.55,1360.03
02-19-08,1366.84,1367.28,1345.05,1348.78
02-15-08,1347.2,1350,1338.13,1349.99
02-14-08,1368.16,1368.16,1347.31,1348.86
02-13-08,1360.01,1369.23,1350.78,1367.21
02-12-2008,1346.93,1362.1,1339.36,1348.86
02-11-2008,1331.23,1341.4,1320.32,1339.13
02-08-2008,1331.34,1341.22,1321.06,1331.29
02-07-2008,1321.09,1347.16,1316.75,1336.91
02-06-2008,1346.8,1351.96,1324.34,1326.45
02-05-2008,1357.26,1380.28,1336.64,1336.64
02-04-2008,1395.27,1395.38,1379.69,1380.82
02-01-2008,1381.72,1396.02,1375.93,1395.42
01-31-08,1334.92,1385.62,1334.08,1378.55
01-30-08,1356.6,1385.86,1352.95,1355.81
01-29-08,1363.33,1364.93,1350.19,1362.3
01-28-08,1334.17,1353.97,1322.26,1353.97
01-25-08,1368.56,1368.56,1327.5,1330.61
01-24-08,1344.92,1355.15,1334.31,1352.07
01-23-08,1277.56,1339.09,1270.05,1338.6
01-22-08,1266.79,1322.09,1274.29,1310.5
01-18-08,1333.94,1350.28,1312.51,1325.19
01-17-08,1374.79,1377.72,1330.67,1333.25
01-16-08,1373.27,1391.99,1364.27,1373.2
01-15-08,1397.73,1411.88,1380.6,1380.95
01-14-08,1412.87,1417.89,1402.91,1416.25
01-11-2008,1406.91,1419.91,1394.83,1401.02
01-10-2008,1397.54,1429.07,1395.3,1420.33
01-09-2008,1390.43,1409.19,1378.7,1409.13
01-08-2008,1422.15,1430.28,1388.3,1390.19
01-07-2008,1417.97,1423.87,1403.45,1416.18
01-04-2008,1411.63,1444.01,1411.19,1411.63
01-03-2008,1447.16,1456.8,1443.73,1447.16
01-02-2008,1447.16,1471.77,1442.07,1447.16
12-31-07,1468.36,1475.83,1465.13,1468.36
12-28-07,1478.49,1487.9,1471.74,1478.49
12-27-07,1476.37,1495.05,1475.86,1476.37
12-26-07,1497.66,1498.85,1488.2,1497.66
12-24-07,1496.45,1497.63,1484.55,1496.45
12-21-07,1484.46,1485.4,1463.19,1484.46
12-20-07,1460.12,1461.53,1447.22,1460.12
12-19-07,1453,1464.4,1445.49,1453
12-18-07,1454.98,1460.16,1435.65,1454.98
12-17-07,1445.9,1467.95,1445.46,1445.9
12-14-07,1467.95,1488.39,1467.87,1467.95
12-13-07,1488.41,1489.4,1469.21,1488.41
12-12-2007,1486.59,1511.96,1468.23,1486.59
12-11-2007,1477.65,1523.57,1475.99,1477.65
12-10-2007,1515.96,1518.27,1504.96,1515.96
12-07-2007,1504.66,1510.41,1502.71,1504.66
12-06-2007,1507.34,1508.02,1482.19,1507.34
12-05-2007,1485.01,1485.85,1462.06,1485.01
12-04-2007,1462.79,1471.34,1460.66,1462.79
12-03-2007,1472.42,1481.16,1470.08,1472.42
11-30-07,1481.14,1488.74,1469.72,1481.14
11-29-07,1469.72,1473.81,1458.36,1469.72
11-28-07,1469.02,1471.62,1432.95,1469.02
11-27-07,1428.23,1429.49,1407.43,1428.23
11-26-07,1407.22,1446.09,1406.1,1407.22
11-23-07,1440.7,1440.86,1417.62,1440.7
11-21-07,1416.77,1436.4,1415.64,1416.77
11-20-07,1439.7,1452.64,1419.28,1439.7
11-19-07,1433.27,1456.7,1430.42,1433.27
11-16-07,1458.74,1462.18,1443.99,1458.74
11-15-07,1451.15,1472.67,1443.49,1451.15
11-14-07,1470.58,1492.14,1466.47,1470.58
11-13-07,1481.05,1481.37,1441.35,1481.05
11-12-2007,1439.18,1464.94,1438.53,1439.18
11-09-2007,1453.7,1474.09,1448.51,1453.7
11-08-2007,1474.77,1482.5,1450.31,1474.77
11-07-2007,1475.62,1515.46,1475.04,1475.62
11-06-2007,1520.27,1520.77,1499.07,1520.27
11-05-2007,1502.17,1510.84,1489.95,1502.17
11-02-2007,1509.65,1513.15,1492.53,1509.65
11-01-2007,1508.44,1545.79,1506.66,1508.44
10-31-07,1549.38,1552.76,1529.4,1549.38
10-30-07,1531.02,1539.42,1529.55,1531.02
10-29-07,1540.98,1544.67,1536.43,1540.98
10-26-07,1535.28,1535.53,1520.18,1535.28
10-25-07,1514.4,1523.24,1500.46,1514.4
10-24-07,1515.88,1517.23,1489.56,1515.88
10-23-07,1519.59,1520.01,1503.61,1519.59
10-22-07,1506.33,1508.06,1490.4,1506.33
10-19-07,1500.63,1540,1500.26,1500.63
10-18-07,1540.08,1542.79,1531.76,1540.08
10-17-07,1541.24,1550.66,1526.01,1541.24
10-16-07,1538.53,1547.81,1536.29,1538.53
10-15-07,1548.71,1564.74,1540.81,1548.71
10-12-2007,1561.8,1563.03,1554.09,1561.8
10-11-2007,1554.41,1576.09,1546.72,1554.41
10-10-2007,1562.47,1565.36,1555.46,1562.47
10-09-2007,1565.15,1565.27,1551.81,1565.15
10-08-2007,1552.58,1556.51,1549,1552.58
10-05-2007,1557.59,1561.91,1543.84,1557.59
10-04-2007,1542.84,1544.02,1537.63,1542.84
10-03-2007,1539.6,1545.84,1536.34,1539.6
10-02-2007,1546.63,1548.01,1540.37,1546.63
10-01-2007,1547.04,1549.02,1527.25,1547.04
09-28-07,1526.75,1533.74,1521.99,1526.75
09-27-07,1531.38,1532.46,1525.81,1531.38
09-26-07,1525.42,1529.39,1518.62,1525.42
09-25-07,1517.21,1518.27,1507.13,1517.21
09-24-07,1517.73,1530.18,1516.15,1517.73
09-21-07,1525.75,1530.89,1518.75,1525.75
09-20-07,1518.75,1529.14,1516.42,1518.75
09-19-07,1529.03,1538.74,1519.75,1529.03
09-18-07,1519.78,1519.89,1476.63,1519.78
09-17-07,1476.65,1484.24,1471.82,1476.65
09-14-07,1484.25,1485.99,1473.18,1484.25
09-13-07,1483.95,1489.58,1471.47,1483.95
09-12-2007,1471.56,1479.5,1465.75,1471.56
09-11-2007,1471.49,1472.48,1451.69,1471.49
09-10-2007,1451.7,1462.25,1439.29,1451.7
09-07-2007,1453.55,1478.55,1449.07,1453.55
09-06-2007,1478.55,1481.49,1467.41,1478.55
09-05-2007,1472.29,1488.76,1466.34,1472.29
09-04-2007,1489.42,1496.4,1472.15,1489.42
08-31-07,1473.99,1481.47,1457.61,1473.99
08-30-07,1457.64,1468.43,1451.25,1457.64
08-29-07,1463.76,1463.76,1432.01,1463.76
08-28-07,1432.36,1466.72,1432.01,1432.36
08-27-07,1466.79,1479.36,1465.98,1466.79
08-24-07,1479.37,1479.4,1460.54,1479.37
08-23-07,1462.5,1472.64,1453.88,1462.5
08-22-07,1464.07,1464.86,1447.03,1464.07
08-21-07,1447.12,1455.32,1439.76,1447.12
08-20-07,1445.55,1451.75,1430.54,1445.55
08-17-07,1445.94,1450.33,1411.26,1445.94
08-16-07,1411.27,1415.97,1370.6,1411.27
08-15-07,1406.7,1440.78,1404.36,1406.7
08-14-07,1426.54,1456.74,1426.2,1426.54
08-13-07,1452.92,1466.29,1451.54,1452.92
08-10-2007,1453.64,1462.02,1429.74,1453.64
08-09-2007,1453.09,1497.21,1453.09,1453.09
08-08-2007,1497.49,1503.41,1476.22,1497.49
08-07-2007,1476.71,1488.42,1456.9,1476.71
08-06-2007,1467.67,1467.67,1427.36,1467.67
08-03-2007,1433.06,1473.15,1432.81,1433.06
08-02-2007,1472.2,1476.13,1460.73,1472.2
08-01-2007,1465.81,1467.8,1439.64,1465.81
07-31-07,1455.27,1488.4,1454.22,1455.27
07-30-07,1473.91,1477.69,1454.24,1473.91
07-27-07,1458.95,1487.93,1458.95,1458.95
07-26-07,1482.66,1518.09,1465.95,1482.66
07-25-07,1518.09,1524.31,1503.91,1518.09
07-24-07,1511.04,1541.57,1508.74,1511.04
07-23-07,1541.57,1547.02,1534.06,1541.57
07-20-07,1534.1,1553.19,1529.47,1534.1
07-19-07,1553.08,1555.24,1546.13,1553.08
07-18-07,1546.17,1549.2,1533.68,1546.17
07-17-07,1549.37,1555.22,1547.91,1549.37
07-16-07,1549.52,1555.9,1546.69,1549.52
07-13-07,1552.5,1555.1,1544.85,1552.5
07-12-2007,1547.7,1547.91,1518.74,1547.7
07-11-2007,1518.76,1519.27,1506.64,1518.76
07-10-2007,1510.12,1531.85,1510.06,1510.12
07-09-2007,1531.85,1534.21,1527.53,1531.85
07-06-2007,1530.44,1532.4,1520.47,1530.44
07-05-2007,1525.4,1526.57,1517.72,1525.4
07-03-2007,1524.87,1526.01,1519.12,1524.87
07-02-2007,1519.43,1519.45,1504.66,1519.43
06-29-07,1503.35,1517.53,1493.61,1503.35
06-28-07,1505.71,1514.84,1503.41,1505.71
06-27-07,1506.34,1506.8,1484.18,1506.34
06-26-07,1492.89,1506.12,1490.54,1492.89
06-25-07,1497.74,1514.29,1492.68,1497.74
06-22-07,1502.56,1522.19,1500.74,1502.56
06-21-07,1522.19,1522.9,1504.75,1522.19
06-20-07,1512.84,1537.8,1512.36,1512.84
06-19-07,1533.7,1535.85,1525.67,1533.7
06-18-07,1531.05,1535.44,1529.31,1531.05
06-15-07,1532.91,1538.71,1522.97,1532.91
06-14-07,1522.97,1526.45,1515.58,1522.97
06-13-07,1515.67,1515.7,1492.65,1515.67
06-12-2007,1493,1511.33,1492.97,1493
06-11-2007,1509.12,1515.53,1503.35,1509.12
06-08-2007,1507.67,1507.76,1487.41,1507.67
06-07-2007,1490.72,1517.36,1490.37,1490.72
06-06-2007,1517.38,1530.57,1514.13,1517.38
06-05-2007,1530.95,1539.12,1525.62,1530.95
06-04-2007,1539.18,1540.53,1532.31,1539.18
06-01-2007,1536.34,1540.56,1530.62,1536.34
05-31-07,1530.62,1535.56,1528.26,1530.62
05-30-07,1530.23,1530.23,1510.06,1530.23
05-29-07,1518.11,1521.8,1512.02,1518.11
05-25-07,1515.73,1517.41,1507.5,1515.73
05-24-07,1507.51,1529.31,1505.18,1507.51
05-23-07,1522.28,1532.43,1521.9,1522.28
05-22-07,1524.12,1529.24,1522.05,1524.12
05-21-07,1525.1,1529.87,1522.71,1525.1
05-18-07,1522.75,1522.75,1512.74,1522.75
05-17-07,1512.75,1517.14,1509.29,1512.75
05-16-07,1514.14,1514.15,1500.75,1514.14
05-15-07,1501.19,1514.83,1500.43,1501.19
05-14-07,1503.15,1510.9,1498.34,1503.15
05-11-2007,1505.85,1506.24,1491.47,1505.85
05-10-2007,1491.47,1512.33,1491.42,1491.47
05-09-2007,1512.58,1513.8,1503.77,1512.58
05-08-2007,1507.72,1509.36,1500.66,1507.72
05-07-2007,1509.48,1511,1505.54,1509.48
05-04-2007,1505.62,1510.34,1501.8,1505.62
05-03-2007,1502.39,1503.34,1495.56,1502.39
05-02-2007,1495.92,1499.1,1486.13,1495.92
05-01-2007,1486.3,1487.27,1476.7,1486.3
04-30-07,1482.37,1497.16,1482.29,1482.37
04-27-07,1494.07,1497.32,1488.67,1494.07
04-26-07,1494.25,1498.02,1491.17,1494.25
04-25-07,1495.42,1496.59,1480.28,1495.42
04-24-07,1480.41,1483.82,1473.74,1480.41
04-23-07,1480.93,1487.32,1480.19,1480.93
04-20-07,1484.35,1484.74,1470.69,1484.35
04-19-07,1470.73,1474.23,1464.47,1470.73
04-18-07,1472.5,1476.57,1466.41,1472.5
04-17-07,1471.48,1474.35,1467.15,1471.48
04-16-07,1468.47,1468.62,1452.84,1468.47
04-13-07,1452.85,1453.11,1444.15,1452.85
04-12-2007,1447.8,1448.02,1433.91,1447.8
04-11-2007,1438.87,1448.39,1436.15,1438.87
04-10-2007,1448.39,1448.73,1443.99,1448.39
04-09-2007,1444.61,1448.1,1443.28,1444.61
04-05-2007,1443.76,1444.88,1436.67,1443.76
04-04-2007,1439.37,1440.16,1435.08,1439.37
04-03-2007,1437.77,1440.57,1424.27,1437.77
04-02-2007,1424.55,1425.49,1416.37,1424.55
03-30-07,1420.86,1429.22,1408.9,1420.86
03-29-07,1422.53,1426.24,1413.27,1422.53
03-28-07,1417.23,1428.35,1414.07,1417.23
03-27-07,1428.61,1437.49,1425.54,1428.61
03-26-07,1437.5,1437.65,1423.28,1437.5
03-23-07,1436.11,1438.89,1433.21,1436.11
03-22-07,1434.54,1437.66,1429.88,1434.54
03-21-07,1435.04,1437.77,1409.75,1435.04
03-20-07,1410.94,1411.53,1400.7,1410.94
03-19-07,1402.06,1403.2,1386.95,1402.06
03-16-07,1386.95,1397.51,1383.63,1386.95
03-15-07,1392.28,1395.73,1385.16,1392.28
03-14-07,1387.17,1388.09,1363.98,1387.17
03-13-07,1377.95,1406.23,1377.71,1377.95
03-12-2007,1406.6,1409.34,1398.4,1406.6
03-09-2007,1402.85,1410.15,1397.3,1402.85
03-08-2007,1401.89,1407.93,1391.88,1401.89
03-07-2007,1391.97,1401.16,1390.64,1391.97
03-06-2007,1395.41,1397.9,1374.06,1395.41
03-05-2007,1374.12,1391.86,1373.97,1374.12
03-02-2007,1387.17,1403.4,1386.87,1387.17
03-01-2007,1403.17,1409.46,1380.87,1403.17
02-28-07,1406.82,1415.89,1396.65,1406.82
02-27-07,1399.04,1449.25,1389.42,1399.04
02-26-07,1449.37,1456.95,1445.48,1449.37
02-23-07,1451.19,1456.22,1448.36,1451.19
02-22-07,1456.38,1461.57,1450.51,1456.38
02-21-07,1457.63,1459.6,1452.02,1457.63
02-20-07,1459.68,1460.53,1449.2,1459.68
02-16-07,1455.54,1456.77,1451.57,1455.54
02-15-07,1456.81,1457.97,1453.19,1456.81
02-14-07,1455.3,1457.65,1443.91,1455.3
02-13-07,1444.26,1444.41,1433.22,1444.26
02-12-2007,1433.37,1439.11,1431.44,1433.37
02-09-2007,1438.06,1452.45,1433.44,1438.06
02-08-2007,1448.31,1450.45,1442.81,1448.31
02-07-2007,1450.02,1452.99,1446.44,1450.02
02-06-2007,1448,1450.19,1443.4,1448
02-05-2007,1446.99,1449.38,1443.85,1446.99
02-02-2007,1448.39,1449.33,1444.49,1448.39
02-01-2007,1445.94,1446.64,1437.9,1445.94
01-31-07,1438.24,1441.61,1424.78,1438.24
01-30-07,1428.82,1428.82,1420.61,1428.82
01-29-07,1420.62,1426.94,1418.46,1420.62
01-26-07,1422.18,1427.27,1416.96,1422.18
01-25-07,1423.9,1440.69,1422.34,1423.9
01-24-07,1440.13,1440.14,1427.96,1440.13
01-23-07,1427.99,1431.33,1421.66,1427.99
01-22-07,1422.95,1431.39,1420.4,1422.95
01-19-07,1430.5,1431.57,1425.19,1430.5
01-18-07,1426.37,1433.3,1424.21,1426.37
01-17-07,1430.62,1435.27,1428.57,1430.62
01-16-07,1431.9,1433.93,1428.62,1431.9
01-12-2007,1430.73,1431.23,1422.58,1430.73
01-11-2007,1423.83,1427.12,1414.84,1423.83
01-10-2007,1414.85,1415.99,1404.33,1414.85
01-09-2007,1412.11,1415.61,1405.42,1412.11
01-08-2007,1412.84,1414.98,1403.97,1412.84
01-05-2007,1409.71,1418.34,1405.75,1409.71
01-04-2007,1418.34,1421.84,1408.22,1418.34
01-03-2007,1416.6,1429.42,1407.86,1416.6
12-29-06,1418.3,1427,1416.72,1418.3
12-28-06,1424.73,1427.26,1422.05,1424.73
12-27-06,1426.84,1427.72,1416.63,1426.84
12-26-06,1416.9,1417.91,1410.45,1416.9
12-22-06,1410.76,1418.82,1410.28,1410.76
12-21-06,1418.3,1426.4,1415.9,1418.3
12-20-06,1423.53,1429.05,1423.51,1423.53
12-19-06,1425.55,1428.3,1414.88,1425.55
12-18-06,1422.48,1431.81,1420.65,1422.48
12-15-06,1427.09,1431.63,1425.48,1427.09
12-14-06,1425.49,1427.23,1413.16,1425.49
12-13-06,1413.21,1416.64,1411.05,1413.21
12-12-2006,1411.56,1413.78,1404.75,1411.56
12-11-2006,1413.04,1415.6,1408.56,1413.04
12-08-2006,1409.84,1414.09,1403.67,1409.84
12-07-2006,1407.29,1418.27,1406.8,1407.29
12-06-2006,1412.9,1415.93,1411.05,1412.9
12-05-2006,1414.76,1415.27,1408.78,1414.76
12-04-2006,1409.12,1411.23,1396.67,1409.12
12-01-2006,1396.71,1402.46,1385.93,1396.71
11-30-06,1400.63,1406.3,1393.83,1400.63
11-29-06,1399.48,1401.14,1386.11,1399.48
11-28-06,1386.72,1387.91,1377.83,1386.72
11-27-06,1381.9,1400.95,1381.44,1381.9
11-24-06,1400.95,1405.94,1399.25,1400.95
11-22-06,1406.09,1407.89,1402.26,1406.09
11-21-06,1402.81,1403.49,1399.99,1402.81
11-20-06,1400.5,1404.37,1397.85,1400.5
11-17-06,1401.2,1401.21,1394.55,1401.2
11-16-06,1399.76,1403.76,1396.53,1399.76
11-15-06,1396.57,1401.35,1392.13,1396.57
11-14-06,1393.22,1394.49,1379.07,1393.22
11-13-06,1384.42,1387.61,1378.8,1384.42
11-10-2006,1380.9,1381.04,1375.6,1380.9
11-09-2006,1378.33,1388.92,1377.31,1378.33
11-08-2006,1385.72,1388.61,1376.29,1385.72
11-07-2006,1382.84,1388.19,1379.19,1382.84
11-06-2006,1379.78,1381.4,1364.27,1379.78
11-03-2006,1364.3,1371.68,1360.98,1364.3
11-02-2006,1367.34,1368.39,1362.21,1367.34
11-01-2006,1367.81,1381.95,1366.26,1367.81
10-31-06,1377.94,1381.21,1372.19,1377.94
10-30-06,1377.93,1381.22,1373.46,1377.93
10-27-06,1377.34,1388.89,1375.85,1377.34
10-26-06,1389.08,1389.45,1379.47,1389.08
10-25-06,1382.22,1383.61,1376,1382.22
10-24-06,1377.38,1377.78,1372.42,1377.38
10-23-06,1377.02,1377.4,1363.94,1377.02
10-20-06,1368.6,1368.66,1362.1,1368.6
10-19-06,1366.96,1368.09,1362.06,1366.96
10-18-06,1365.96,1372.87,1360.95,1365.96
10-17-06,1364.05,1369.05,1356.87,1364.05
10-16-06,1369.05,1370.2,1364.48,1369.05
10-13-06,1365.62,1366.63,1360.5,1365.62
10-12-2006,1362.83,1363.76,1349.94,1362.83
10-11-2006,1349.95,1353.97,1343.57,1349.95
10-10-2006,1353.42,1354.23,1348.6,1353.42
10-09-2006,1350.66,1352.69,1346.55,1350.66
10-06-2006,1349.58,1353.22,1344.21,1349.58
10-05-2006,1353.22,1353.79,1347.75,1353.22
10-04-2006,1350.22,1350.22,1331.48,1350.22
10-03-2006,1334.11,1338.31,1327.1,1334.11
10-02-2006,1331.32,1338.54,1330.28,1331.32
09-29-06,1335.85,1339.88,1335.64,1335.85
09-28-06,1339.15,1340.28,1333.75,1339.15
09-27-06,1336.59,1340.08,1333.54,1336.59
09-26-06,1336.34,1336.6,1325.3,1336.34
09-25-06,1326.37,1329.35,1311.58,1326.37
09-22-06,1314.78,1318.03,1310.94,1314.78
09-21-06,1318.03,1328.19,1315.45,1318.03
09-20-06,1325.17,1328.53,1318.28,1325.17
09-19-06,1318.31,1322.04,1312.17,1318.31
09-18-06,1321.18,1324.87,1318.16,1321.18
09-15-06,1319.87,1324.65,1316.28,1319.87
09-14-06,1316.28,1318,1313.25,1316.28
09-13-06,1318.07,1319.92,1311.12,1318.07
09-12-2006,1313.11,1314.28,1299.53,1313.11
09-11-2006,1299.54,1302.36,1290.93,1299.54
09-08-2006,1298.92,1300.14,1294.02,1298.92
09-07-2006,1294.02,1301.25,1292.13,1294.02
09-06-2006,1300.26,1313.04,1299.28,1300.26
09-05-2006,1313.25,1314.67,1308.82,1313.25
09-01-2006,1311.01,1312.03,1303.8,1311.01
